0.00023291,-1.0607e-05,-0.00018035,-0.00022603,2.2223e-05,0.00017876,4.0292e-05,0.00018386,6.1876e-05,0.000107,6.49e-05,7.5205e-05,0.00014929,-0.00014865,9.6048e-05,5.7023e-05,0.00013511,-0.00013749,8.3263e-05,-0.00013156,2.9884e-06,-8.1998e-05,3.1219e-06,0.00012442,-1.3068e-05,5.2446e-05
0.00023497,5.2471e-05,-0.00026166,-0.00021979,0.00015106,0.00019409,0.00011908,0.0001889,7.9974e-05,7.4787e-05,9.2369e-05,5.4538e-05,0.00015111,-0.00021285,0.00012541,-0.00010878,0.00010273,-0.00021267,4.2247e-05,-0.00017511,2.916e-05,-0.00016144,-5.3884e-05,0.00015755,5.2054e-05,0.00016428
0.00016464,0.00017929,-0.00017193,-0.00010214,0.00021547,0.00014928,0.00017615,0.0002499,0.00015043,0.00011923,0.00010257,6.572e-05,0.00010262,-0.00013997,0.00018075,-0.00013905,0.0001635,-0.00016909,8.1423e-05,-8.7019e-05,6.1755e-05,-0.00011619,-0.00017823,0.00022141,0.00018958,0.000213
-6.7373e-06,0.00021893,-0.00010399,8.5366e-06,0.00016239,2.8815e-05,0.00018773,2.7178e-05,0.00017618,5.936e-05,6.473e-05,0.00014157,-8.4807e-05,-7.5986e-05,0.00016952,-0.00021866,-1.8e-05,-8.4772e-05,0.00013584,-3.9972e-05,0.00010123,-6.4358e-05,-0.00019592,0.00023138,0.00020411,0.00022536
-0.00015557,0.00021051,-3.39e-05,-1.9102e-06,0.00010121,-0.0001828,0.00010442,-5.1898e-05,0.00015311,4.2812e-05,8.5301e-05,0.00010655,-0.00022472,-5.3139e-06,7.6473e-05,-0.00017336,-0.00012717,-7.46e-05,7.8653e-05,1.5106e-05,2.3962e-05,-2.5213e-05,-0.00017316,5.341e-05,0.00019747,9.1086e-05
-0.00019146,0.00017734,2.3718e-05,5.9666e-05,8.5817e-06,-0.00023004,-2.8877e-05,-9.3478e-05,7.7696e-05,0.00011313,0.00016634,0.00012434,-0.00024631,1.2306e-05,-8.598e-05,-7.1023e-05,-0.00018091,2.7841e-05,0.00013409,6.0445e-05,8.3348e-05,4.8989e-05,-4.4751e-05,-0.00013151,0.00012301,-3.0968e-05
-0.00017326,-2.6047e-05,3.6352e-05,8.2518e-06,-0.00021803,-0.00024283,-0.00024444,-0.00031829,-5.2066e-05,7.4095e-05,0.00018847,5.0412e-05,-0.00030307,-1.4692e-06,-0.00016976,-3.2194e-05,-0.00023364,7.0282e-05,-2.3352e-05,3.5772e-05,8.2967e-05,3.0184e-05,-3.1969e-05,-0.00018592,-3.6367e-05,-0.00014199
-0.00013132,-0.00020743,7.7489e-05,8.1926e-05,-0.00026115,-0.00013109,-0.00031773,-0.00032253,-0.000196,-2.9244e-05,6.4548e-06,-0.00011008,-0.00014826,4.6304e-05,-0.00027166,0.00010415,-0.0001525,3.0159e-05,-0.00014602,5.4576e-05,3.4638e-05,1.6989e-06,-5.2014e-06,-0.00016786,-0.00015505,-0.00019243
-6.9208e-05,-0.00028993,0.00014158,0.00013265,-0.00018072,1.8603e-07,-0.00024424,-8.7221e-05,-0.00029131,-0.00012786,-0.00012319,-0.00028528,0.00011648,0.00016044,-0.00023768,2.7935e-05,-7.3775e-05,7.3377e-05,-0.00013196,7.294e-05,-4.34e-05,3.0592e-05,-1.4438e-05,-0.00014877,-0.00019323,-0.00017143
-4.8101e-05,-0.00021801,9.216e-05,0.00013652,-0.00011418,1.5365e-05,-0.00014656,-6.3501e-05,-0.00026154,-0.0002444,-0.00032567,-0.00024362,-2.2506e-05,0.00022522,-0.00015082,-1.0514e-05,-1.1524e-05,0.00012977,-0.00022905,8.478e-05,-0.00018089,1.4545e-05,6.1622e-05,-6.5107e-05,-0.00015021,-0.00012141
-6.3255e-05,-0.00020493,0.00024188,0.00010358,-5.2978e-06,2.6901e-05,-1.8427e-05,9.091e-06,-8.7931e-05,-0.00021107,-0.00031003,-0.00016818,-1.3126e-05,0.00019731,-7.0588e-05,0.00013003,4.334e-05,8.0707e-05,-0.00020167,8.3949e-05,-0.00017857,9.9963e-05,0.00015852,-5.531e-05,-6.2013e-05,-2.8493e-05
1.3572e-05,-5.4317e-05,8.5898e-05,-7.1535e-05,2.4681e-05,-1.162e-06,2.6175e-05,4.0285e-05,-4.5887e-06,-0.00016708,-0.00022042,-5.3585e-05,-3.3823e-05,3.5562e-05,7.3936e-05,0.00015283,4.3927e-05,6.8085e-05,-1.6505e-05,-6.3049e-05,-0.00015526,4.7658e-05,0.00014176,-6.0126e-05,-0.00010016,-6.6276e-05
4.8627e-05,-1.3418e-05,-1.1788e-06,-0.00016609,2.3311e-05,-1.7192e-06,6.3491e-05,1.2493e-05,4.7326e-05,1.4389e-06,-4.3657e-05,5.6429e-05,0.00010223,-0.00014215,2.3607e-05,0.00017111,6.2738e-05,6.5568e-06,4.7564e-05,-1.8153e-05,-5.9319e-05,2.7599e-05,0.00014526,-4.9926e-06,-6.4589e-05,-1.1333e-05
0.00016356,5.7093e-05,-0.00014983,-0.00019079,2.0811e-05,0.00014746,0.00013831,0.00011478,9.1069e-05,0.00010404,6.0547e-05,8.2364e-05,0.00018344,-0.00015936,0.00017307,9.8735e-05,0.00015291,-0.00010184,8.6847e-05,-0.00010988,2.622e-05,-3.0834e-05,0.00010034,0.00014063,3.1357e-05,6.2931e-05
0.00016599,7.9799e-05,-0.00026365,-0.00015096,9.0555e-05,0.0001838,7.7487e-05,0.0002414,-7.5725e-06,9.5531e-05,9.25e-05,4.2845e-05,0.00022988,-0.00022849,0.00010578,-5.062e-05,0.00014213,-0.00024752,8.4885e-05,-0.00015403,5.0711e-05,-0.0001123,-9.5202e-05,0.00016596,4.6049e-05,7.4572e-05
0.00014617,0.00013248,-0.00028742,-0.00012118,9.0629e-05,0.00014013,9.0018e-05,0.00017146,7.5683e-05,6.1107e-05,1.1618e-05,1.5439e-05,0.00011232,-0.00017027,0.00014509,-0.0002393,8.485e-05,-0.00022089,6.0044e-05,-0.00012468,1.3719e-05,-0.00017072,-0.00019082,0.00022981,0.0001577,0.00015772
0.00014173,0.00019307,-0.00017474,3.7517e-05,0.00022137,-2.537e-05,0.0001528,0.00014883,0.00014104,4.1233e-05,2.0324e-05,2.8378e-05,-2.4919e-05,-0.00011248,0.00019388,-0.00018698,3.9567e-05,-8.9941e-05,0.00012418,-4.2388e-06,7.6054e-05,-8.1802e-05,-0.00017531,0.00014984,0.00019831,0.00018301
-0.00011242,0.00019137,-8.5339e-05,2.2142e-06,0.00010096,-0.00019789,9.7763e-05,-5.1678e-05,0.00015082,4.1768e-05,4.7183e-05,8.4691e-05,-0.00015178,-1.8838e-05,4.4592e-05,-0.00024776,-0.0001503,1.4543e-05,6.5621e-05,9.3627e-06,-6.9568e-06,-5.7671e-05,-0.00010165,3.1259e-05,0.00017996,0.0001395
-0.00028906,0.00010054,-2.1494e-05,-7.0157e-05,-9.4226e-06,-0.0002943,-5.445e-05,-0.00028163,4.1795e-05,9.5964e-05,3.1614e-05,0.00013336,-0.00028324,-2.2501e-05,-9.9055e-05,-0.00011259,-0.00029637,-1.5542e-05,1.3579e-05,2.4753e-05,4.6127e-05,-2.357e-05,-8.5464e-05,-0.00010499,4.8645e-05,1.5149e-05
-0.00028532,-6.8266e-05,2.0531e-05,-1.0512e-05,-0.00019958,-0.00022148,-0.0001999,-0.00023571,-3.9725e-05,0.00010935,0.00014279,2.9708e-05,-0.00022318,3.8425e-05,-0.00023948,-0.00014112,-0.00022066,6.1235e-05,-4.9591e-05,-3.2852e-05,0.0001005,3.8112e-05,-7.5634e-05,-0.00021579,-6.9177e-05,-0.00012377
-0.00018198,-0.00018441,7.4005e-05,0.00011612,-0.00023339,-7.514e-05,-0.00026659,-0.0002767,-0.00017617,1.5023e-05,4.8702e-05,-6.5331e-05,-0.00015021,0.00010497,-0.00024856,1.935e-05,-0.00012799,7.1829e-06,-8.925e-05,2.8362e-05,6.2846e-05,2.2292e-05,-4.9341e-05,-0.00017719,-0.00017151,-0.00016659
-6.8594e-05,-0.00017735,0.00012149,0.00018562,-0.00021781,1.5346e-06,-0.00019329,-0.00010898,-0.00025897,-0.00013766,2.2845e-05,-0.00016712,2.7233e-06,0.00017404,-0.00022049,0.0001293,-2.7959e-05,4.7873e-05,-9.9512e-05,5.8116e-05,2.1008e-05,5.3907e-05,8.1232e-06,-9.909e-05,-0.00012599,-0.0001495
-4.9027e-05,-0.00016079,0.0001659,0.00018657,-0.00013219,5.7528e-05,-0.00011478,-0.0001064,-0.00023413,-0.00017911,-0.00011673,-0.00023923,3.9097e-05,0.00016447,-5.7789e-05,3.5335e-05,5.7435e-05,0.0001627,-0.00016968,0.00012881,-6.6683e-05,1.7464e-05,9.4934e-05,-4.1185e-05,-0.00011176,-5.4571e-05
3.8292e-05,-0.00016136,0.00021025,0.00014036,-6.7294e-05,2.4701e-06,-4.0008e-05,-1.3869e-05,-0.00017788,-0.00021451,-0.00023444,-0.00024237,4.486e-05,0.00020775,1.56e-05,0.00012808,3.8347e-05,0.000148,-0.000155,8.0364e-05,-0.00015596,0.00011044,0.00010501,-3.5244e-05,-8.8648e-05,-0.00010231
9.6613e-05,-0.00013708,0.00016021,1.9651e-05,6.0265e-05,3.9522e-06,4.8956e-05,6.3625e-05,-3.2114e-05,-0.0002021,-0.00020614,-1.2245e-05,4.2644e-05,4.1186e-05,-9.1281e-06,0.00014191,4.1825e-05,8.196e-05,-6.1118e-06,3.4672e-05,-0.00014927,6.0268e-05,0.00018144,-0.00011188,-8.5039e-06,-3.7807e-05
5.885e-05,-6.6227e-05,3.5622e-05,-0.00011906,-6.092e-05,7.8841e-05,2.004e-05,9.2981e-05,6.7463e-06,-5.7803e-05,-0.00017736,1.7244e-05,4.8964e-05,-0.00015932,1.4648e-05,0.00015685,-5.7878e-06,-1.2585e-05,9.5025e-06,-6.3302e-05,-0.00014907,1.9021e-05,0.00016018,-1.4816e-05,-0.00010134,-5.816e-05
0.00014129,4.8431e-05,-0.00011526,-0.00027713,8.0358e-05,0.00020478,7.5007e-05,0.00013773,3.7159e-05,2.4312e-05,1.8292e-05,8.5594e-05,0.00011934,-0.00023166,9.7605e-05,0.00012542,6.7109e-05,-0.00012926,1.2318e-05,-0.00015885,-6.6047e-05,-9.847e-05,8.0477e-05,6.5335e-05,-5.9006e-05,-2.7793e-06
0.00018669,9.6956e-05,-0.00019178,-0.00024599,0.00012056,0.00025575,9.7044e-05,0.00020255,0.000114,0.00013147,0.00013741,8.032e-05,0.00018998,-0.00019948,0.00011809,4.4431e-05,0.00014472,-0.00014849,5.1648e-05,-0.00015887,1.5384e-06,-8.4391e-05,-2.6106e-05,0.00020796,8.2502e-05,0.00010225
0.00021191,0.00017858,-0.00022375,-0.00014908,0.00019841,0.00016796,5.0814e-05,0.00015434,0.00013771,0.00011463,0.00012259,4.7989e-05,9.4263e-05,-0.00011201,0.00020539,-0.00016205,0.00013814,-0.00013716,0.00010135,-9.8891e-05,8.5444e-05,-0.00013305,-0.0001433,0.00025672,0.0001855,0.00015039
8.2946e-05,0.00022827,-0.00015546,-5.5409e-05,0.00024686,-2.0047e-05,0.00018396,0.0001489,0.00012638,-2.9926e-06,4.2398e-05,7.9697e-05,2.2882e-05,-5.1873e-05,0.00012201,-0.00023289,5.7949e-05,-0.00011637,9.6149e-05,-3.2446e-05,3.4785e-05,-0.00010994,-0.00017363,0.00021494,0.00024189,0.00023954
-4.9252e-05,0.00026047,-4.1736e-05,7.9554e-05,0.00019136,-0.00020014,0.00014793,-6.2869e-06,0.00022994,0.00012635,9.9225e-05,8.0178e-05,-7.5293e-05,9.9962e-06,0.00015068,-0.00012706,-9.29e-05,-4.3954e-05,0.00015117,1.5164e-05,7.2629e-05,4.3653e-05,-0.00010785,0.00011307,0.00019938,0.00018279
-0.00014944,0.00015036,-5.2805e-06,3.8066e-06,-2.1064e-05,-0.00022316,3.8881e-05,-0.00020649,9.8296e-05,8.7286e-05,4.8331e-05,0.00011916,-0.00027856,-3.4623e-06,-6.288e-05,-0.00012752,-0.00015246,6.8902e-05,0.00010837,4.5633e-05,3.9519e-05,3.8252e-06,-7.2995e-05,-5.0783e-05,7.6246e-05,2.4428e-05
-0.00015526,2.3942e-06,3.3827e-05,2.2505e-05,-0.00010724,-0.00025409,-0.00010477,-0.00021229,2.3403e-05,0.00013411,0.0001454,7.3516e-05,-0.00018813,5.1835e-05,-0.00014432,-6.525e-05,-0.00015803,8.3856e-05,2.1532e-05,6.2453e-05,9.9805e-05,5.0938e-05,-5.26e-05,-0.00019849,-6.2255e-05,-7.6742e-05
-0.00021829,-0.00013234,1.9372e-05,6.4378e-05,-0.00031252,-0.00015413,-0.00022407,-0.0001821,-0.00013136,2.7318e-05,4.1915e-05,-0.00011966,-0.00012683,3.8342e-05,-0.00028874,8.7498e-06,-0.00018038,1.843e-05,-0.00011477,7.7816e-05,7.2302e-05,8.9366e-05,-3.6232e-05,-0.00017748,-0.00020667,-0.00017817
-0.00021481,-0.00028249,4.2212e-05,0.00012463,-0.00023394,-2.2146e-05,-0.00025322,-0.0001672,-0.00025111,-0.00010704,-2.7847e-05,-0.00020854,-7.1551e-05,8.1331e-05,-0.00024754,-4.6362e-05,-7.323e-05,2.5502e-06,-0.00026739,1.3151e-06,-2.8401e-05,1.1362e-05,8.4844e-06,-0.00019734,-0.00022259,-0.00019331
-0.00010278,-0.00027799,0.00012812,9.5904e-05,-0.00015834,5.8761e-05,-0.00019299,-4.8221e-05,-0.0002436,-0.00019343,-0.00018093,-0.00029805,-3.4217e-05,0.00021342,-0.00015345,7.0231e-05,-1.5123e-05,7.3433e-05,-0.00021757,3.19e-05,-8.1244e-05,-3.9152e-06,5.8029e-06,-0.00011652,-0.00013985,-0.0001254
-3.5752e-05,-0.00018022,0.00013924,0.0001904,-6.3156e-05,9.9352e-07,-6.5942e-05,9.6667e-07,-0.000201,-0.00028138,-0.00025713,-0.00023892,1.7895e-05,0.00015547,-0.00011721,1.3241e-05,9.7007e-05,0.00010733,-0.00021557,5.9773e-05,-0.00018673,6.5154e-05,9.1154e-05,-6.4048e-05,-5.3484e-05,-9.7494e-05
2.8153e-06,-0.00011538,0.00014226,2.0418e-06,-2.2332e-05,-3.3359e-06,2.7914e-05,-3.9949e-06,-7.4585e-05,-0.00023225,-0.00030697,-0.00014838,5.3566e-05,-5.6951e-06,3.0067e-05,0.00022249,-2.1101e-06,0.00010099,-8.3543e-05,2.4692e-05,-0.00021699,6.2979e-05,0.00012349,-6.7344e-05,-7.4729e-05,-5.3462e-05
3.6537e-05,1.13e-05,5.0647e-05,-4.7968e-05,4.4439e-05,0.00011345,0.00011237,8.9579e-05,-1.0941e-05,-9.3835e-05,-0.00010782,6.8759e-05,3.5584e-05,-7.6553e-05,5.0912e-05,0.00023567,5.6137e-05,-1.5915e-05,6.4203e-05,-2.045e-05,-5.2751e-05,1.7495e-05,0.00017838,-1.1109e-05,3.4766e-05,-3.7327e-05
0.00012241,9.7066e-05,-0.00010505,-0.00016538,2.7424e-06,0.0001871,9.8513e-05,7.5465e-05,0.00011132,4.1126e-05,1.24e-05,9.1686e-05,8.2484e-05,-0.00016327,0.000109,0.00010839,8.3605e-05,-8.2932e-05,6.4859e-05,-6.8292e-05,-1.9854e-05,-8.2547e-05,0.00012527,7.0763e-05,-1.9069e-05,9.6704e-06
0.00015803,1.8067e-05,-0.00018907,-0.00017298,3.3517e-05,0.00025441,-0.00010155,0.00020782,8.9958e-05,0.00013764,0.00010067,8.2315e-05,0.00014446,-0.00019968,9.8978e-05,3.3872e-06,0.00012935,-0.00018113,9.3884e-05,-0.00014289,5.0217e-05,-0.00012984,2.5458e-06,0.00022297,2.8742e-05,7.4839e-05
0.00023144,0.00012173,-0.00013801,-0.00014717,0.00017972,0.00014859,8.0195e-05,0.00022628,9.8755e-05,0.00011131,9.837e-05,8.9419e-05,0.00017279,-0.0001293,0.00017742,-0.00013118,0.00011771,-0.00016771,7.5765e-05,-8.6415e-05,4.7847e-05,-0.00011191,-0.00016259,0.00027516,0.00016237,0.00016505
0.00027706,0.0001364,-0.00017326,-3.0786e-05,0.00018415,-6.8574e-05,0.00018231,0.00011954,0.00013594,2.2197e-05,0.00011255,7.8428e-05,6.8202e-05,-2.7118e-05,0.00016705,-0.00016012,4.3595e-05,-7.8746e-05,5.2767e-05,-3.2546e-05,6.9162e-05,-7.1313e-05,-0.00016348,0.00022672,0.00021622,0.00020842
9.8911e-05,0.00024644,-7.545e-05,4.2094e-05,0.00021274,-0.0002075,0.00019397,-1.1793e-05,0.00010758,9.0219e-05,7.8402e-05,0.00012767,-8.3121e-06,2.4809e-05,0.00017269,-0.00017193,-1.507e-05,-3.9045e-05,0.0001208,-1.0173e-05,4.7979e-05,-1.5615e-05,-9.535e-05,0.00011147,0.00022494,0.00021354
-7.2683e-05,0.00014995,1.548e-05,5.9514e-05,6.2718e-05,-0.00021143,0.0001098,-0.00010728,0.00015491,0.00015469,1.9784e-05,0.00020297,-0.00015088,5.156e-05,4.3367e-05,-0.00012955,-0.00013094,-2.5554e-06,0.00012995,6.795e-05,4.2938e-05,7.5586e-05,-4.5748e-05,-3.2544e-05,0.00013809,0.0001579
-0.00025672,3.1304e-05,4.8958e-05,-4.8187e-06,-4.4903e-05,-0.00019667,3.9539e-05,-0.00023713,3.503e-05,0.000142,0.00015601,5.3653e-05,-0.00033784,5.5387e-05,-0.00011861,-0.00010389,-0.00018491,5.6903e-05,5.6954e-05,5.7215e-06,0.0001233,4.9542e-05,-3.3632e-05,-0.00013715,-8.2367e-05,-3.3973e-05
-0.00023785,-8.0456e-05,6.6028e-05,9.7604e-05,-0.00016211,-6.2807e-05,-0.00016481,-0.00021072,-9.0629e-05,0.00012457,0.00015152,-3.238e-06,-0.00016863,4.7056e-05,-0.00023589,3.9713e-05,-0.00011166,0.0001082,-8.3094e-06,0.00013336,0.00012391,2.8791e-05,7.275e-06,-0.00018864,-0.00012483,-0.00014196
-0.00015677,-0.00020053,0.00013077,9.174e-05,-0.00026129,-3.8162e-06,-0.00024805,-9.7192e-05,-0.00015993,-1.4103e-05,7.6565e-05,-0.00018655,-2.6784e-05,0.00015994,-0.00022071,0.00010152,-5.4953e-05,0.0001131,-0.00016778,8.5842e-05,5.7307e-05,6.2205e-05,-1.5655e-05,-8.434e-05,-0.00011588,-0.00011779
-7.9387e-05,-0.00019202,0.00012573,0.00015411,-0.00018271,7.1797e-05,-0.00017544,-6.8683e-05,-0.00021478,-0.00013458,-7.5873e-05,-0.00024302,-1.3312e-05,0.00010376,-0.00018049,6.9956e-05,1.4386e-05,0.00010801,-0.00022042,7.1426e-05,-1.3163e-05,2.5577e-05,6.2089e-05,-9.9557e-05,-0.00010635,-0.00012924
